Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,ID,Venue,Venue Latitude,Venue Longitude,Venue Category,Postal Code,Borough,Cluster_Labels,1st Most Common Venue,2nd Most Common Venue,3rd Most Common Venue,4th Most Common Venue,5th Most Common Venue,Theme
Agincourt,43.7942003,-79.26202940000002,4c39cce80a71c9b61e0443c9,Jesse Jr. (Filipino Foods & Restaurant),43.78756491773208,-79.26880977111881,Restaurant,M1S,Scarborough,2,Chinese Restaurant,Shopping Mall,Pizza Place,Bakery,Sandwich Place,Gourmet Mall
Agincourt,43.7942003,-79.26202940000002,4aedbb5df964a52069ce21e3,Asian Legend 味香村,43.78806782493318,-79.26676821861626,Chinese Restaurant,M1S,Scarborough,2,Chinese Restaurant,Shopping Mall,Pizza Place,Bakery,Sandwich Place,Gourmet Mall
Agincourt,43.7942003,-79.26202940000002,4b50b100f964a520b72d27e3,El Pulgarcito,43.79264769528388,-79.25920775335268,Latin American Restaurant,M1S,Scarborough,2,Chinese Restaurant,Shopping Mall,Pizza Place,Bakery,Sandwich Place,Gourmet Mall
Agincourt,43.7942003,-79.26202940000002,55bab35d498e93feca7164ad,Sushi Legend,43.79660174223094,-79.27029194166153,Sushi Restaurant,M1S,Scarborough,2,Chinese Restaurant,Shopping Mall,Pizza Place,Bakery,Sandwich Place,Gourmet Mall
Agincourt,43.7942003,-79.26202940000002,4b29e021f964a520d4a324e3,Perfect Chinese Restaurant 雅瓊海鮮酒家,43.78777423062292,-79.27029393705004,Chinese Restaurant,M1S,Scarborough,2,Chinese Restaurant,Shopping Mall,Pizza Place,Bakery,Sandwich Place,Gourmet Mall
Agincourt,43.7942003,-79.26202940000002,5330a297498e0af77483884b,Borsalino,43.788120922531704,-79.26504908695252,Mediterranean Restaurant,M1S,Scarborough,2,Chinese Restaurant,Shopping Mall,Pizza Place,Bakery,Sandwich Place,Gourmet Mall
Agincourt,43.7942003,-79.26202940000002,4c8ad1c61eafb1f7320e7e35,Shanghai Dim Sum,43.78703615843197,-79.26938030256589,Chinese Restaurant,M1S,Scarborough,2,Chinese Restaurant,Shopping Mall,Pizza Place,Bakery,Sandwich Place,Gourmet Mall
Agincourt,43.7942003,-79.26202940000002,51c63374498edcb7ef2050fb,港島茶餐 Hong Kong Style Tea & Fast Food,43.797794342041016,-79.27088928222656,Hong Kong Restaurant,M1S,Scarborough,2,Chinese Restaurant,Shopping Mall,Pizza Place,Bakery,Sandwich Place,Gourmet Mall
Agincourt,43.7942003,-79.26202940000002,4d8bbe334037b1f7512acb5b,Canton Kitchen 廣東小炒,43.797771999999995,-79.270981,Chinese Restaurant,M1S,Scarborough,2,Chinese Restaurant,Shopping Mall,Pizza Place,Bakery,Sandwich Place,Gourmet Mall
Agincourt,43.7942003,-79.26202940000002,4fb3bef1e4b0d1c7341ed375,Better Kitchen,43.788090286148936,-79.26804944195311,Asian Restaurant,M1S,Scarborough,2,Chinese Restaurant,Shopping Mall,Pizza Place,Bakery,Sandwich Place,Gourmet Mall
Agincourt,43.7942003,-79.26202940000002,4be43c6dd4f7c9b67ad72320,Asia Spa,43.78795751326869,-79.26817059516905,Chinese Restaurant,M1S,Scarborough,2,Chinese Restaurant,Shopping Mall,Pizza Place,Bakery,Sandwich Place,Gourmet Mall
Davisville,43.7043244,-79.3887901,5169d445e4b07de190b5c3d6,Marigold Indian Bistro,43.702880859375,-79.38800811767578,Indian Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,4b939d18f964a520454a34e3,Zee Grill,43.70498511291793,-79.38847622354874,Seafood Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,4b71edddf964a520cb642de3,Positano,43.704558,-79.38863854,Italian Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,5bdcf092cb3fd2002c311f71,Bar Buca,43.706961,-79.394808,Italian Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,4b258fcef964a520d37324e3,Sakae Sushi,43.70494407149989,-79.38870408604551,Sushi Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,4ae86fb7f964a52053af21e3,Balsamico,43.70150469426698,-79.39716194462291,Italian Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,5977834ba2a6ce21c60fe91e,Kinton Ramen,43.707302280953684,-79.39585408898293,Ramen Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,53aca702498e3bbe34efc1bb,Little Sister,43.701551504599074,-79.3971626965639,Indonesian Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,4bd4b2546798ef3bb235628d,Florentia Ristorante,43.703594,-79.3879846,Italian Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,521e0c6c04939a8ad55d93d3,Fresh,43.70732441045361,-79.39564918411965,Vegetarian / Vegan Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,4dcda6b7e4cd130e16534f51,Thai Spicy House,43.70196161628451,-79.3875129672506,Thai Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,4da5f6cef7b16ce044af5212,Hokkaido Sushi,43.70808171836456,-79.38999467246003,Sushi Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,4b6b758ff964a520270a2ce3,Five Doors North,43.70223554183669,-79.39752587511825,Italian Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,573e4cf6498e5c51f2319149,Noorden Food x Bar,43.70281430168458,-79.39764548688609,Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,4ad772faf964a520a70a21e3,The Keg Steakhouse + Bar - Yonge + Eglinton,43.70570154444578,-79.39790489107128,Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,597d07fec824ae7517b08a97,B.GOOD,43.707127,-79.395801,Fast Food Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,4aee242ef964a52077d221e3,Tabülè,43.700931800454605,-79.39707754696066,Middle Eastern Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,4ad4c061f964a520a2f720e3,Grazie Ristorante,43.70932882869532,-79.39882260781977,Italian Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,53865482498edb61054992bd,Star King,43.708519012432326,-79.39876370631298,Vietnamese Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,5abe3be1d3cce81e4407f9e5,Zezafoun Syrian Cuisine,43.702667,-79.39712,Syrian Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,4aeb39caf964a520d6bf21e3,Lola Sushi,43.70190300051085,-79.39754478712399,Sushi Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,4b01ef6ef964a520ad4622e3,Sushi Rock Café,43.709088833260985,-79.39864107618007,Sushi Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,4ad4c05cf964a52004f620e3,Grano,43.7017115444509,-79.39731784785127,Italian Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,55e648c2498e05836b7febc5,Chipotle Mexican Grill,43.70815173828546,-79.3982778666589,Mexican Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,4ad4c060f964a5207ef720e3,Echo Sushi,43.70127620995957,-79.39719155389227,Sushi Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,4ae24e96f964a5200e8d21e3,Coquine Restaurant,43.70262346819862,-79.39742931913003,French Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,58a881442520ae596a926970,Starving Artist,43.701538,-79.38724,Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,52b620e5498e209016cb6048,Chacho's,43.697808,-79.389126,Mexican Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,589f58fbd0bb3e25a8e5a88a,Rolltation,43.70751656277916,-79.39845605240227,Japanese Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,4bd229df046076b062667371,Il Sogno,43.70051970377133,-79.39694414493479,Italian Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,517adc9be4b053371ec02d9e,Ritz Caribbean Food,43.70648558188965,-79.39976278634984,Caribbean Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,4b13f568f964a520f29a23e3,souvlaki express,43.7073779465289,-79.38984793934695,Greek Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,4ad90695f964a520401721e3,Sushi Supreme,43.70056322248802,-79.39711818948348,Sushi Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,4cc9ae6141e75481dff85d84,Flaming Stove,43.6982734596517,-79.39583125603463,Indian Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,4bf55c0c94af2d7fcb993b72,Quick Pita,43.70795934158741,-79.39261150810752,Middle Eastern Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,4b7ccc72f964a520e3a52fe3,Banjara Indian Cuisine,43.707810484731205,-79.39329562754091,Indian Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,572778ee498e59d0d7dc9abe,Banh Mi Boys,43.709216793291695,-79.39877705894672,Fast Food Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,50353048e4b0c42300d9c847,A&W,43.706837,-79.39716700000001,Fast Food Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,4be5dd23bcef2d7f6f7204e5,KFC,43.6993,-79.3869,Fast Food Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
Davisville,43.7043244,-79.3887901,4b049a8df964a5208d5522e3,Mariachi's,43.702199569470885,-79.39757693808689,Mexican Restaurant,M4S,Central Toronto,1,Italian Restaurant,Coffee Shop,Sushi Restaurant,Fast Food Restaurant,Café,Mid-work Boost
"University of Toronto, Harbord",43.6626956,-79.4000493,5362c366498e602fbe1db395,Yasu,43.662837196506345,-79.40321739973975,Japanese Restaurant,M5S,Downtown Toronto,1,Café,Bar,Bakery,Vegetarian / Vegan Restaurant,Bookstore,Mid-work Boost
"University of Toronto, Harbord",43.6626956,-79.4000493,527d450111d25050de4ea0d8,Rasa,43.66275675127545,-79.40398803188656,Restaurant,M5S,Downtown Toronto,1,Café,Bar,Bakery,Vegetarian / Vegan Restaurant,Bookstore,Mid-work Boost
"University of Toronto, Harbord",43.6626956,-79.4000493,59319e3ae185f3283a4fc06a,Cafe Cancan,43.66273548658887,-79.40344738555669,French Restaurant,M5S,Downtown Toronto,1,Café,Bar,Bakery,Vegetarian / Vegan Restaurant,Bookstore,Mid-work Boost
"University of Toronto, Harbord",43.6626956,-79.4000493,56eb72e3498eefb98d82274b,Piano Piano,43.66294872979361,-79.40289804116938,Italian Restaurant,M5S,Downtown Toronto,1,Café,Bar,Bakery,Vegetarian / Vegan Restaurant,Bookstore,Mid-work Boost
"University of Toronto, Harbord",43.6626956,-79.4000493,4b6cbfd2f964a52072512ce3,Akai Sushi,43.66246971191281,-79.40494572728848,Sushi Restaurant,M5S,Downtown Toronto,1,Café,Bar,Bakery,Vegetarian / Vegan Restaurant,Bookstore,Mid-work Boost
"University of Toronto, Harbord",43.6626956,-79.4000493,4df15e3c1f6e818dadf7afc0,Fresh on Bloor,43.66675488472059,-79.40349130034014,Vegetarian / Vegan Restaurant,M5S,Downtown Toronto,1,Café,Bar,Bakery,Vegetarian / Vegan Restaurant,Bookstore,Mid-work Boost
"University of Toronto, Harbord",43.6626956,-79.4000493,517ae303011ced68fcc25005,Harvest Kitchen,43.662713770749434,-79.40433001263669,Restaurant,M5S,Downtown Toronto,1,Café,Bar,Bakery,Vegetarian / Vegan Restaurant,Bookstore,Mid-work Boost
"University of Toronto, Harbord",43.6626956,-79.4000493,4ad4c061f964a5208ff720e3,Real Thailand Restaurant,43.66655676709821,-79.40465745192407,Thai Restaurant,M5S,Downtown Toronto,1,Café,Bar,Bakery,Vegetarian / Vegan Restaurant,Bookstore,Mid-work Boost
"University of Toronto, Harbord",43.6626956,-79.4000493,55820db4498e4abb523622bf,Otto's Berlin Döner,43.65638733696026,-79.40278822246442,Doner Restaurant,M5S,Downtown Toronto,1,Café,Bar,Bakery,Vegetarian / Vegan Restaurant,Bookstore,Mid-work Boost
"University of Toronto, Harbord",43.6626956,-79.4000493,5320f2ae498e89e0a7064fac,The Original Gyro Grill,43.66662059602154,-79.40554379665828,Greek Restaurant,M5S,Downtown Toronto,1,Café,Bar,Bakery,Vegetarian / Vegan Restaurant,Bookstore,Mid-work Boost
"University of Toronto, Harbord",43.6626956,-79.4000493,4af1c047f964a520cfe221e3,El Trompo,43.655831670901605,-79.40256072891863,Mexican Restaurant,M5S,Downtown Toronto,1,Café,Bar,Bakery,Vegetarian / Vegan Restaurant,Bookstore,Mid-work Boost
"University of Toronto, Harbord",43.6626956,-79.4000493,4b2d2ab2f964a52007d024e3,Hibiscus,43.65545425455709,-79.40243909102709,Vegetarian / Vegan Restaurant,M5S,Downtown Toronto,1,Café,Bar,Bakery,Vegetarian / Vegan Restaurant,Bookstore,Mid-work Boost
"University of Toronto, Harbord",43.6626956,-79.4000493,50427a03e4b08d9f5931f593,Seven Lives - Tacos y Mariscos,43.65441817160925,-79.40054467846261,Mexican Restaurant,M5S,Downtown Toronto,1,Café,Bar,Bakery,Vegetarian / Vegan Restaurant,Bookstore,Mid-work Boost
"University of Toronto, Harbord",43.6626956,-79.4000493,59f7bad335811b13a241e498,Gyubee,43.667088249976004,-79.4005710246546,Japanese Restaurant,M5S,Downtown Toronto,1,Café,Bar,Bakery,Vegetarian / Vegan Restaurant,Bookstore,Mid-work Boost
"University of Toronto, Harbord",43.6626956,-79.4000493,4ad7e7acf964a520f40f21e3,Urban Herbivore,43.65619336278354,-79.40267323355785,Vegetarian / Vegan Restaurant,M5S,Downtown Toronto,1,Café,Bar,Bakery,Vegetarian / Vegan Restaurant,Bookstore,Mid-work Boost
"University of Toronto, Harbord",43.6626956,-79.4000493,52c5dd8d498e25dee9f19457,Isshin Ramen 一心,43.65651655724417,-79.40694540739058,Ramen Restaurant,M5S,Downtown Toronto,1,Café,Bar,Bakery,Vegetarian / Vegan Restaurant,Bookstore,Mid-work Boost
"University of Toronto, Harbord",43.6626956,-79.4000493,587bc580e786b26b0d586aa3,FILM CAFE,43.65510856565147,-79.40234241534544,Comfort Food Restaurant,M5S,Downtown Toronto,1,Café,Bar,Bakery,Vegetarian / Vegan Restaurant,Bookstore,Mid-work Boost
"University of Toronto, Harbord",43.6626956,-79.4000493,4aedf32af964a52091d021e3,Golden Patty,43.654659058646494,-79.4011788108254,Caribbean Restaurant,M5S,Downtown Toronto,1,Café,Bar,Bakery,Vegetarian / Vegan Restaurant,Bookstore,Mid-work Boost
"University of Toronto, Harbord",43.6626956,-79.4000493,4ad4c05cf964a520cdf520e3,Insomnia Restaurant and Lounge,43.665179618013326,-79.4109655256932,Restaurant,M5S,Downtown Toronto,1,Café,Bar,Bakery,Vegetarian / Vegan Restaurant,Bookstore,Mid-work Boost
"University of Toronto, Harbord",43.6626956,-79.4000493,4b526f56f964a520377d27e3,Country Style Hungarian Restaurant,43.66562095917719,-79.40897737643422,Eastern European Restaurant,M5S,Downtown Toronto,1,Café,Bar,Bakery,Vegetarian / Vegan Restaurant,Bookstore,Mid-work Boost
"University of Toronto, Harbord",43.6626956,-79.4000493,578fb4ce498ed3b80015a859,Wafels and More,43.65465108367296,-79.40197747917577,Belgian Restaurant,M5S,Downtown Toronto,1,Café,Bar,Bakery,Vegetarian / Vegan Restaurant,Bookstore,Mid-work Boost
"University of Toronto, Harbord",43.6626956,-79.4000493,4aeb711ef964a52017c221e3,Vegetarian Haven,43.656016028357094,-79.39275777420029,Vegetarian / Vegan Restaurant,M5S,Downtown Toronto,1,Café,Bar,Bakery,Vegetarian / Vegan Restaurant,Bookstore,Mid-work Boost
"University of Toronto, Harbord",43.6626956,-79.4000493,4b7897e5f964a52012d92ee3,Sheherzade,43.656658800835054,-79.40696895427776,Persian Restaurant,M5S,Downtown Toronto,1,Café,Bar,Bakery,Vegetarian / Vegan Restaurant,Bookstore,Mid-work Boost
"University of Toronto, Harbord",43.6626956,-79.4000493,4fe51ae2e4b0bdc4f40dae87,Famoso Neapolitan Pizzeria,43.66619627664693,-79.40656418036734,Italian Restaurant,M5S,Downtown Toronto,1,Café,Bar,Bakery,Vegetarian / Vegan Restaurant,Bookstore,Mid-work Boost
"University of Toronto, Harbord",43.6626956,-79.4000493,4ad4c05ff964a52006f720e3,By the Way Cafe,43.66591829788257,-79.40752980847725,Middle Eastern Restaurant,M5S,Downtown Toronto,1,Café,Bar,Bakery,Vegetarian / Vegan Restaurant,Bookstore,Mid-work Boost
"University of Toronto, Harbord",43.6626956,-79.4000493,56d885cbcd105695600464d1,Torteria San Cosme,43.65470199390118,-79.40064636669985,Mexican Restaurant,M5S,Downtown Toronto,1,Café,Bar,Bakery,Vegetarian / Vegan Restaurant,Bookstore,Mid-work Boost
"University of Toronto, Harbord",43.6626956,-79.4000493,58a7c100076be13f60d1dff5,Saigon Lotus Restaurant,43.65431080034333,-79.39922450076845,Vietnamese Restaurant,M5S,Downtown Toronto,1,Café,Bar,Bakery,Vegetarian / Vegan Restaurant,Bookstore,Mid-work Boost
"University of Toronto, Harbord",43.6626956,-79.4000493,4aedd989f964a52083cf21e3,King's Cafe,43.65427040798247,-79.40189703859198,Vegetarian / Vegan Restaurant,M5S,Downtown Toronto,1,Café,Bar,Bakery,Vegetarian / Vegan Restaurant,Bookstore,Mid-work Boost
"Runnymede, Swansea",43.6515706,-79.4844499,5434a336498e25b50077e07d,Campo,43.655190999999995,-79.48706700000001,Italian Restaurant,M6S,West Toronto,1,Coffee Shop,Café,Pizza Place,Bakery,Italian Restaurant,Mid-work Boost
"Runnymede, Swansea",43.6515706,-79.4844499,4b15aef7f964a52074b223e3,Asa Sushi,43.6499016445056,-79.4846109228881,Sushi Restaurant,M6S,West Toronto,1,Coffee Shop,Café,Pizza Place,Bakery,Italian Restaurant,Mid-work Boost
"Runnymede, Swansea",43.6515706,-79.4844499,4ad4c05ff964a52032f720e3,Queen's Pasta Café,43.65070658803776,-79.47797787214411,Italian Restaurant,M6S,West Toronto,1,Coffee Shop,Café,Pizza Place,Bakery,Italian Restaurant,Mid-work Boost
"Runnymede, Swansea",43.6515706,-79.4844499,4b51f5c2f964a520945d27e3,Falafel World,43.64980078496816,-79.48272777159343,Falafel Restaurant,M6S,West Toronto,1,Coffee Shop,Café,Pizza Place,Bakery,Italian Restaurant,Mid-work Boost
"Runnymede, Swansea",43.6515706,-79.4844499,4b92dbe4f964a5202b2234e3,Yumi Sushi,43.64989127391365,-79.4824044490675,Sushi Restaurant,M6S,West Toronto,1,Coffee Shop,Café,Pizza Place,Bakery,Italian Restaurant,Mid-work Boost
"Runnymede, Swansea",43.6515706,-79.4844499,4b22d90ff964a520ab4e24e3,Amber European Restaurant,43.64994563414707,-79.48200902277628,French Restaurant,M6S,West Toronto,1,Coffee Shop,Café,Pizza Place,Bakery,Italian Restaurant,Mid-work Boost
"Runnymede, Swansea",43.6515706,-79.4844499,4bd2e88077b29c74e9838f82,Bloom Restaurant,43.65030692996379,-79.4798355748952,Latin American Restaurant,M6S,West Toronto,1,Coffee Shop,Café,Pizza Place,Bakery,Italian Restaurant,Mid-work Boost
"Runnymede, Swansea",43.6515706,-79.4844499,4b3be644f964a520ee7d25e3,Simply Thai,43.65078180371,-79.47760089101641,Thai Restaurant,M6S,West Toronto,1,Coffee Shop,Café,Pizza Place,Bakery,Italian Restaurant,Mid-work Boost
"Runnymede, Swansea",43.6515706,-79.4844499,580a459338faf1db4438ba33,Goodfellas Wood Oven Pizza,43.648224,-79.486356,Italian Restaurant,M6S,West Toronto,1,Coffee Shop,Café,Pizza Place,Bakery,Italian Restaurant,Mid-work Boost
"Runnymede, Swansea",43.6515706,-79.4844499,4ad4c05ff964a52003f720e3,Old Mill Toronto,43.651011078509626,-79.49322209020356,American Restaurant,M6S,West Toronto,1,Coffee Shop,Café,Pizza Place,Bakery,Italian Restaurant,Mid-work Boost
"Runnymede, Swansea",43.6515706,-79.4844499,5824a5305309361c4ad317de,Awai,43.65041203760419,-79.47847723960876,Vegetarian / Vegan Restaurant,M6S,West Toronto,1,Coffee Shop,Café,Pizza Place,Bakery,Italian Restaurant,Mid-work Boost
"Runnymede, Swansea",43.6515706,-79.4844499,4d101ae29302a35dde45796e,Ali Baba's,43.65100956228929,-79.4771792559058,Falafel Restaurant,M6S,West Toronto,1,Coffee Shop,Café,Pizza Place,Bakery,Italian Restaurant,Mid-work Boost
"Runnymede, Swansea",43.6515706,-79.4844499,525e1812498e2c14b4d80b8b,Bukhara indian cuisine,43.651105299924744,-79.47710362509072,Indian Restaurant,M6S,West Toronto,1,Coffee Shop,Café,Pizza Place,Bakery,Italian Restaurant,Mid-work Boost
"Runnymede, Swansea",43.6515706,-79.4844499,508d4771e4b0661bf55bc6c2,The Works Gourmet Burger Bistro,43.650735,-79.47744,Restaurant,M6S,West Toronto,1,Coffee Shop,Café,Pizza Place,Bakery,Italian Restaurant,Mid-work Boost
"Runnymede, Swansea",43.6515706,-79.4844499,4fca5cc9e4b0c1168226c1aa,Souvlaki Hut,43.651544416686754,-79.47453931478424,Greek Restaurant,M6S,West Toronto,1,Coffee Shop,Café,Pizza Place,Bakery,Italian Restaurant,Mid-work Boost
"Runnymede, Swansea",43.6515706,-79.4844499,4b4a0e9bf964a5202f7926e3,Supper Solved,43.648781010335675,-79.48523252831198,Restaurant,M6S,West Toronto,1,Coffee Shop,Café,Pizza Place,Bakery,Italian Restaurant,Mid-work Boost
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,4cdc8e53d4ecb1f7843c8048,The Royal Chinese Restaurant 避風塘小炒,43.780504734453714,-79.29884391314476,Chinese Restaurant,M1T,Scarborough,2,Pharmacy,Coffee Shop,Fast Food Restaurant,Bank,Park,Gourmet Mall
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,52d710b811d2a34615719f82,Chris Jerk Caribbean Bistro,43.789660179509646,-79.30234015939422,Caribbean Restaurant,M1T,Scarborough,2,Pharmacy,Coffee Shop,Fast Food Restaurant,Bank,Park,Gourmet Mall
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,4b5a2bf2f964a520deb128e3,Remezzo Italian Bistro,43.778649,-79.30826400000001,Italian Restaurant,M1T,Scarborough,2,Pharmacy,Coffee Shop,Fast Food Restaurant,Bank,Park,Gourmet Mall
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,56fdaefd498e27417498764c,Kub Khao,43.78043778073422,-79.2998370364667,Thai Restaurant,M1T,Scarborough,2,Pharmacy,Coffee Shop,Fast Food Restaurant,Bank,Park,Gourmet Mall
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,5233913e11d21573b76a18bb,Mexico Lindo,43.78967248662377,-79.30269764604576,Mexican Restaurant,M1T,Scarborough,2,Pharmacy,Coffee Shop,Fast Food Restaurant,Bank,Park,Gourmet Mall
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,4b99292bf964a520cc6535e3,Hunter's Pizza,43.78999290423782,-79.30245344141315,Greek Restaurant,M1T,Scarborough,2,Pharmacy,Coffee Shop,Fast Food Restaurant,Bank,Park,Gourmet Mall
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,4b16bf72f964a520e4bc23e3,Red Lobster,43.778415,-79.311773,Seafood Restaurant,M1T,Scarborough,2,Pharmacy,Coffee Shop,Fast Food Restaurant,Bank,Park,Gourmet Mall
